entry,date,places,coordinates,lat,lon
jqadiaries-v35-1824-02-09,1824-02-09,St. Augustine,"(29.8946952, -81.3145395)",29.8946952,-81.3145395
jqadiaries-v35-1824-02-10,1824-02-10,Cambridge,"(52.2034823, 0.1235817)",52.2034823,0.1235817
jqadiaries-v35-1824-02-10,1824-02-10,Decatur,"(39.8454163, -88.9524151)",39.8454163,-88.9524151
jqadiaries-v35-1824-02-10,1824-02-10,Consulate,"(47.615807849999996, -122.32479242353666)",47.615807849999996,-122.32479242353666
jqadiaries-v35-1824-02-10,1824-02-10,Tripoli,"(32.896672, 13.1777923)",32.896672,13.1777923
jqadiaries-v35-1824-02-10,1824-02-10,Kentuckey,"(32.6480104, 51.6682073)",32.6480104,51.6682073
jqadiaries-v35-1824-02-10,1824-02-10,Kentuckey,"(32.6480104, 51.6682073)",32.6480104,51.6682073
jqadiaries-v35-1824-02-10,1824-02-10,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-02-10,1824-02-10,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-02-10,1824-02-10,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-02-10,1824-02-10,Tyson,"(32.7967123, -113.8815958)",32.7967123,-113.8815958
jqadiaries-v35-1824-02-11,1824-02-11,Alabama,"(33.2588817, -86.8295337)",33.2588817,-86.8295337
jqadiaries-v35-1824-02-11,1824-02-11,Europe,"(51.0, 10.0)",51.0,10.0
jqadiaries-v35-1824-02-12,1824-02-12,Baltimore County,"(39.4445243, -76.6483482)",39.4445243,-76.6483482
jqadiaries-v35-1824-02-12,1824-02-12,Ohio,"(40.2253569, -82.6881395)",40.2253569,-82.6881395
jqadiaries-v35-1824-02-12,1824-02-12,St. Augustine,"(29.8946952, -81.3145395)",29.8946952,-81.3145395
jqadiaries-v35-1824-02-12,1824-02-12,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v35-1824-02-12,1824-02-12,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v35-1824-02-13,1824-02-13,Caucus,"(14.7591765, 121.0326246)",14.7591765,121.0326246
jqadiaries-v35-1824-02-13,1824-02-13,Eaton,"(42.5935964, -84.8443666)",42.5935964,-84.8443666
jqadiaries-v35-1824-02-14,1824-02-14,Vermont,"(44.5990718, -72.5002608)",44.5990718,-72.5002608
jqadiaries-v35-1824-02-14,1824-02-14,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-02-14,1824-02-14,Pittsburg,"(40.4416941, -79.9900861)",40.4416941,-79.9900861
jqadiaries-v35-1824-02-14,1824-02-14,Massachusetts,"(42.3788774, -72.032366)",42.3788774,-72.032366
jqadiaries-v35-1824-02-14,1824-02-14,Rhode-Island,"(41.7962409, -71.5992372)",41.7962409,-71.5992372
jqadiaries-v35-1824-02-14,1824-02-14,Indiana,"(40.3270127, -86.1746933)",40.3270127,-86.1746933
jqadiaries-v35-1824-02-14,1824-02-14,Sprague,"(41.6214071, -72.0663666)",41.6214071,-72.0663666
jqadiaries-v35-1824-02-14,1824-02-14,Salem,"(44.9391565, -123.033121)",44.9391565,-123.033121
jqadiaries-v35-1824-02-14,1824-02-14,Caucus,"(14.7591765, 121.0326246)",14.7591765,121.0326246
jqadiaries-v35-1824-02-14,1824-02-14,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v35-1824-02-14,1824-02-14,St. Domingo,"(-16.5266613, -68.2166943)",-16.5266613,-68.2166943
jqadiaries-v35-1824-02-14,1824-02-14,Massey,"(43.0128849, -0.6642723)",43.0128849,-0.6642723
jqadiaries-v35-1824-02-14,1824-02-14,Caucus,"(14.7591765, 121.0326246)",14.7591765,121.0326246
jqadiaries-v35-1824-02-15,1824-02-15,Rockville,"(39.0817985, -77.1516844)",39.0817985,-77.1516844
jqadiaries-v35-1824-02-16,1824-02-16,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v35-1824-02-16,1824-02-16,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v35-1824-02-16,1824-02-16,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v35-1824-02-17,1824-02-17,Loudoun County,"(39.0984586, -77.6705008)",39.0984586,-77.6705008
jqadiaries-v35-1824-02-17,1824-02-17,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v35-1824-02-17,1824-02-17,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-17,1824-02-17,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-02-17,1824-02-17,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-02-17,1824-02-17,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v35-1824-02-18,1824-02-18,Washington,"(38.8949924, -77.0365581)",38.8949924,-77.0365581
jqadiaries-v35-1824-02-18,1824-02-18,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-18,1824-02-18,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v35-1824-02-18,1824-02-18,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v35-1824-02-19,1824-02-19,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v35-1824-02-19,1824-02-19,Albany,"(42.6511674, -73.754968)",42.6511674,-73.754968
jqadiaries-v35-1824-02-19,1824-02-19,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-02-19,1824-02-19,Port,"(46.1635975, 5.5710285)",46.1635975,5.5710285
jqadiaries-v35-1824-02-19,1824-02-19,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v35-1824-02-19,1824-02-19,Forsyth,"(39.9325368, -88.9511912)",39.9325368,-88.9511912
jqadiaries-v35-1824-02-20,1824-02-20,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-02-20,1824-02-20,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-02-20,1824-02-20,Maine,"(45.709097, -68.8590201)",45.709097,-68.8590201
jqadiaries-v35-1824-02-20,1824-02-20,Observatory,"(-33.9369444, 18.4683333)",-33.9369444,18.4683333
jqadiaries-v35-1824-02-20,1824-02-20,Henderson,"(32.182598, -95.7893178)",32.182598,-95.7893178
jqadiaries-v35-1824-02-20,1824-02-20,S. Carolina,"(33.6874388, -80.4363743)",33.6874388,-80.4363743
jqadiaries-v35-1824-02-20,1824-02-20,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-21,1824-02-21,St. Thomas’s,"(53.74741435, -3.024432096323281)",53.74741435,-3.024432096323281
jqadiaries-v35-1824-02-21,1824-02-21,Acapulco,"(16.8680495, -99.8940182)",16.8680495,-99.8940182
jqadiaries-v35-1824-02-21,1824-02-21,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v35-1824-02-21,1824-02-21,Europe,"(51.0, 10.0)",51.0,10.0
jqadiaries-v35-1824-02-21,1824-02-21,Massachusetts,"(42.3788774, -72.032366)",42.3788774,-72.032366
jqadiaries-v35-1824-02-21,1824-02-21,Caucus,"(14.7591765, 121.0326246)",14.7591765,121.0326246
jqadiaries-v35-1824-02-21,1824-02-21,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v35-1824-02-21,1824-02-21,Jackson,"(32.2990384, -90.1847691)",32.2990384,-90.1847691
jqadiaries-v35-1824-02-21,1824-02-21,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-02-21,1824-02-21,H.R.U.S.,"(3.4134276999999997, 101.56854987461735)",3.4134276999999997,101.56854987461735
jqadiaries-v35-1824-02-21,1824-02-21,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-02-22,1824-02-22,A.M.,"(48.8370135, 2.2619135)",48.8370135,2.2619135
jqadiaries-v35-1824-02-22,1824-02-22,Georgetown,"(6.8137426, -58.1624465)",6.8137426,-58.1624465
jqadiaries-v35-1824-02-22,1824-02-22,Forsyth,"(39.9325368, -88.9511912)",39.9325368,-88.9511912
jqadiaries-v35-1824-02-22,1824-02-22,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v35-1824-02-22,1824-02-22,Letter,"(52.3988977, 9.6401777)",52.3988977,9.6401777
jqadiaries-v35-1824-02-23,1824-02-23,the State of New-York,"(40.861636, -72.515976)",40.861636,-72.515976
jqadiaries-v35-1824-02-23,1824-02-23,Marseilles,"(41.3308666, -88.7081293)",41.3308666,-88.7081293
jqadiaries-v35-1824-02-23,1824-02-23,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-02-24,1824-02-24,Salem,"(44.9391565, -123.033121)",44.9391565,-123.033121
jqadiaries-v35-1824-02-24,1824-02-24,Connecticut,"(41.6500201, -72.7342163)",41.6500201,-72.7342163
jqadiaries-v35-1824-02-24,1824-02-24,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v35-1824-02-24,1824-02-24,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-02-24,1824-02-24,Europe,"(51.0, 10.0)",51.0,10.0
jqadiaries-v35-1824-02-24,1824-02-24,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-02-25,1824-02-25,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-02-25,1824-02-25,Virginia,"(37.1232245, -78.4927721)",37.1232245,-78.4927721
jqadiaries-v35-1824-02-25,1824-02-25,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v35-1824-02-25,1824-02-25,France,"(46.603354, 1.8883335)",46.603354,1.8883335
jqadiaries-v35-1824-02-25,1824-02-25,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-02-25,1824-02-25,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-02-25,1824-02-25,Cobb,"(51.213149, -1.6042075)",51.213149,-1.6042075
jqadiaries-v35-1824-02-25,1824-02-25,Georgia,"(32.3293809, -83.1137366)",32.3293809,-83.1137366
jqadiaries-v35-1824-02-25,1824-02-25,Button,"(43.7778501, -71.6036879)",43.7778501,-71.6036879
jqadiaries-v35-1824-02-25,1824-02-25,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-02-25,1824-02-25,Maine,"(45.709097, -68.8590201)",45.709097,-68.8590201
jqadiaries-v35-1824-02-25,1824-02-25,Georgetown,"(6.8137426, -58.1624465)",6.8137426,-58.1624465
jqadiaries-v35-1824-02-26,1824-02-26,Florida,"(27.7567667, -81.4639835)",27.7567667,-81.4639835
jqadiaries-v35-1824-02-26,1824-02-26,Washington,"(38.8949924, -77.0365581)",38.8949924,-77.0365581
jqadiaries-v35-1824-02-26,1824-02-26,Cuba,"(23.0131338, -80.8328748)",23.0131338,-80.8328748
jqadiaries-v35-1824-02-27,1824-02-27,Connecticut,"(41.6500201, -72.7342163)",41.6500201,-72.7342163
jqadiaries-v35-1824-02-27,1824-02-27,Ogilvie,"(45.8321825, -93.4263416)",45.8321825,-93.4263416
jqadiaries-v35-1824-02-27,1824-02-27,Ogilvie,"(45.8321825, -93.4263416)",45.8321825,-93.4263416
jqadiaries-v35-1824-02-27,1824-02-27,Scotland,"(56.7861112, -4.1140518)",56.7861112,-4.1140518
jqadiaries-v35-1824-02-27,1824-02-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-27,1824-02-27,Washington,"(38.8949924, -77.0365581)",38.8949924,-77.0365581
jqadiaries-v35-1824-02-27,1824-02-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-27,1824-02-27,Jackson,"(32.2990384, -90.1847691)",32.2990384,-90.1847691
jqadiaries-v35-1824-02-27,1824-02-27,South Carolina,"(33.6874388, -80.4363743)",33.6874388,-80.4363743
jqadiaries-v35-1824-02-27,1824-02-27,War,"(39.4203978, -84.180897)",39.4203978,-84.180897
jqadiaries-v35-1824-02-27,1824-02-27,Kreamer,"(40.7962435, -76.96274585927505)",40.7962435,-76.96274585927505
jqadiaries-v35-1824-02-27,1824-02-27,U.S.,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v35-1824-02-27,1824-02-27,U.S.,"(22.3129176, 114.0429944)",22.3129176,114.0429944
jqadiaries-v35-1824-02-27,1824-02-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-27,1824-02-27,Richmond,"(37.5385087, -77.43428)",37.5385087,-77.43428
jqadiaries-v35-1824-02-27,1824-02-27,Richmond,"(37.5385087, -77.43428)",37.5385087,-77.43428
jqadiaries-v35-1824-02-27,1824-02-27,the Western District,"(16.796957, 96.13826836099824)",16.796957,96.13826836099824
jqadiaries-v35-1824-02-27,1824-02-27,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-28,1824-02-28,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-02-28,1824-02-28,Michigan,"(43.6211955, -84.6824346)",43.6211955,-84.6824346
jqadiaries-v35-1824-02-28,1824-02-28,Canada,"(61.0666922, -107.991707)",61.0666922,-107.991707
jqadiaries-v35-1824-02-28,1824-02-28,Detroit,"(42.3315509, -83.0466403)",42.3315509,-83.0466403
jqadiaries-v35-1824-02-28,1824-02-28,Chicago,"(41.8755616, -87.6244212)",41.8755616,-87.6244212
jqadiaries-v35-1824-02-29,1824-02-29,Little A.M.,"(51.2859918, -0.3861667)",51.2859918,-0.3861667
jqadiaries-v35-1824-02-29,1824-02-29,Illinois,"(40.0796606, -89.4337288)",40.0796606,-89.4337288
jqadiaries-v35-1824-02-29,1824-02-29,Mexico,"(22.5000485, -100.000037)",22.5000485,-100.000037
jqadiaries-v35-1824-02-29,1824-02-29,Kentucky,"(37.5726028, -85.1551411)",37.5726028,-85.1551411
jqadiaries-v35-1824-02-29,1824-02-29,Dallas,"(32.7762719, -96.7968559)",32.7762719,-96.7968559
jqadiaries-v35-1824-02-29,1824-02-29,Pennsylvania,"(40.9699889, -77.7278831)",40.9699889,-77.7278831
jqadiaries-v35-1824-09-01,1824-09-01,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-09-01,1824-09-01,Georgetown,"(6.8137426, -58.1624465)",6.8137426,-58.1624465
jqadiaries-v35-1824-09-01,1824-09-01,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-01,1824-09-01,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-01,1824-09-01,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-09-01,1824-09-01,the Fountain Inn,"(34.6912995, -82.19889995545773)",34.6912995,-82.19889995545773
jqadiaries-v35-1824-09-01,1824-09-01,Washington,"(38.8949924, -77.0365581)",38.8949924,-77.0365581
jqadiaries-v35-1824-09-02,1824-09-02,Newcastle,"(54.9738474, -1.6131572)",54.9738474,-1.6131572
jqadiaries-v35-1824-09-02,1824-09-02,Baltimore,"(39.2908816, -76.610759)",39.2908816,-76.610759
jqadiaries-v35-1824-09-02,1824-09-02,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-09-02,1824-09-02,Trenton,"(40.2170575, -74.7429463)",40.2170575,-74.7429463
jqadiaries-v35-1824-09-02,1824-09-02,the Yellow Springs,"(39.8045432, -83.8925234)",39.8045432,-83.8925234
jqadiaries-v35-1824-09-02,1824-09-02,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-09-02,1824-09-02,Delaware,"(38.6920451, -75.4013315)",38.6920451,-75.4013315
jqadiaries-v35-1824-09-02,1824-09-02,Trenton,"(40.2170575, -74.7429463)",40.2170575,-74.7429463
jqadiaries-v35-1824-09-02,1824-09-02,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-02,1824-09-02,Bordentown,"(40.1462213, -74.7118264)",40.1462213,-74.7118264
jqadiaries-v35-1824-09-03,1824-09-03,Brunswick,"(52.2646577, 10.5236066)",52.2646577,10.5236066
jqadiaries-v35-1824-09-03,1824-09-03,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-03,1824-09-03,Vermont,"(44.5990718, -72.5002608)",44.5990718,-72.5002608
jqadiaries-v35-1824-09-03,1824-09-03,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-03,1824-09-03,Thistle,"(39.2537175, -76.766917)",39.2537175,-76.766917
jqadiaries-v35-1824-09-03,1824-09-03,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-03,1824-09-03,Philadelphia,"(39.9527237, -75.1635262)",39.9527237,-75.1635262
jqadiaries-v35-1824-09-03,1824-09-03,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-03,1824-09-03,Brunswick,"(52.2646577, 10.5236066)",52.2646577,10.5236066
jqadiaries-v35-1824-09-03,1824-09-03,N.Y.,"(43.1561681, -75.8449946)",43.1561681,-75.8449946
jqadiaries-v35-1824-09-04,1824-09-04,Massachusetts,"(42.3788774, -72.032366)",42.3788774,-72.032366
jqadiaries-v35-1824-09-04,1824-09-04,Washington,"(38.8949924, -77.0365581)",38.8949924,-77.0365581
jqadiaries-v35-1824-09-04,1824-09-04,the City of New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-04,1824-09-04,Fulton,"(40.4714305, -90.1845556)",40.4714305,-90.1845556
jqadiaries-v35-1824-09-04,1824-09-04,Rhode-Island,"(41.7962409, -71.5992372)",41.7962409,-71.5992372
jqadiaries-v35-1824-09-04,1824-09-04,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-04,1824-09-04,Russia,"(64.6863136, 97.7453061)",64.6863136,97.7453061
jqadiaries-v35-1824-09-04,1824-09-04,Hartford,"(41.7655582, -72.69061276146614)",41.7655582,-72.69061276146614
jqadiaries-v35-1824-09-04,1824-09-04,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-05,1824-09-05,Fisher’s Island,"(41.27095945, -71.98391113625314)",41.27095945,-71.98391113625314
jqadiaries-v35-1824-09-05,1824-09-05,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-05,1824-09-05,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-05,1824-09-05,Dedham,"(41.9060971, -94.8222061)",41.9060971,-94.8222061
jqadiaries-v35-1824-09-06,1824-09-06,Cambridge,"(52.2034823, 0.1235817)",52.2034823,0.1235817
jqadiaries-v35-1824-09-06,1824-09-06,Degrand,"(51.2504389, 5.1338043)",51.2504389,5.1338043
jqadiaries-v35-1824-09-07,1824-09-07,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-07,1824-09-07,Cambridge,"(52.2034823, 0.1235817)",52.2034823,0.1235817
jqadiaries-v35-1824-09-07,1824-09-07,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-07,1824-09-07,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-07,1824-09-07,Athenaeum,"(39.77350895, -86.15027461873873)",39.77350895,-86.15027461873873
jqadiaries-v35-1824-09-07,1824-09-07,Elwyn,"(39.9077214, -75.4102258)",39.9077214,-75.4102258
jqadiaries-v35-1824-09-08,1824-09-08,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-08,1824-09-08,Degrand,"(51.2504389, 5.1338043)",51.2504389,5.1338043
jqadiaries-v35-1824-09-09,1824-09-09,Penn,"(51.6347857, -0.6655724656040267)",51.6347857,-0.6655724656040267
jqadiaries-v35-1824-09-09,1824-09-09,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-09,1824-09-09,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-09,1824-09-09,Massachusetts,"(42.3788774, -72.032366)",42.3788774,-72.032366
jqadiaries-v35-1824-09-09,1824-09-09,the United States,"(39.7837304, -100.4458825)",39.7837304,-100.4458825
jqadiaries-v35-1824-09-09,1824-09-09,New-York,"(40.7127281, -74.0060152)",40.7127281,-74.0060152
jqadiaries-v35-1824-09-09,1824-09-09,Albany,"(42.6511674, -73.754968)",42.6511674,-73.754968
jqadiaries-v35-1824-09-09,1824-09-09,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-09,1824-09-09,Cambridge,"(52.2034823, 0.1235817)",52.2034823,0.1235817
jqadiaries-v35-1824-09-09,1824-09-09,Salem,"(44.9391565, -123.033121)",44.9391565,-123.033121
jqadiaries-v35-1824-09-10,1824-09-10,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-11,1824-09-11,the State of Vermont,"(39.8094463, -77.23634262422513)",39.8094463,-77.23634262422513
jqadiaries-v35-1824-09-11,1824-09-11,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-11,1824-09-11,Princeton,"(40.3492744, -74.6592958)",40.3492744,-74.6592958
jqadiaries-v35-1824-09-11,1824-09-11,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-11,1824-09-11,Washington,"(38.8949924, -77.0365581)",38.8949924,-77.0365581
jqadiaries-v35-1824-09-11,1824-09-11,Portland,"(45.5202471, -122.6741949)",45.5202471,-122.6741949
jqadiaries-v35-1824-09-12,1824-09-12,Canton,"(32.555664, -95.8640507)",32.555664,-95.8640507
jqadiaries-v35-1824-09-12,1824-09-12,Degrand,"(51.2504389, 5.1338043)",51.2504389,5.1338043
jqadiaries-v35-1824-09-12,1824-09-12,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-12,1824-09-12,Degrand,"(51.2504389, 5.1338043)",51.2504389,5.1338043
jqadiaries-v35-1824-09-12,1824-09-12,Bay,"(47.2885, 5.71839)",47.2885,5.71839
jqadiaries-v35-1824-09-12,1824-09-12,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-13,1824-09-13,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-13,1824-09-13,Nahant,"(42.4264859, -70.9189371)",42.4264859,-70.9189371
jqadiaries-v35-1824-09-13,1824-09-13,Lighthouse,"(51.6090622, -55.4241142)",51.6090622,-55.4241142
jqadiaries-v35-1824-09-13,1824-09-13,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-14,1824-09-14,England,"(52.5310214, -1.2649062)",52.5310214,-1.2649062
jqadiaries-v35-1824-09-14,1824-09-14,Washington,"(38.8949924, -77.0365581)",38.8949924,-77.0365581
jqadiaries-v35-1824-09-14,1824-09-14,Cambridge,"(52.2034823, 0.1235817)",52.2034823,0.1235817
jqadiaries-v35-1824-09-14,1824-09-14,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-15,1824-09-15,Black,"(31.0093468, -85.7443772)",31.0093468,-85.7443772
jqadiaries-v35-1824-09-15,1824-09-15,Mount Wollaston,"(42.2600992, -71.0203266)",42.2600992,-71.0203266
jqadiaries-v35-1824-09-15,1824-09-15,Mr Spear’s,"(51.8123453, -1.3124119)",51.8123453,-1.3124119
jqadiaries-v35-1824-09-15,1824-09-15,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-15,1824-09-15,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-16,1824-09-16,Boston,"(42.3602534, -71.0582912)",42.3602534,-71.0582912
jqadiaries-v35-1824-09-16,1824-09-16,Salem,"(44.9391565, -123.033121)",44.9391565,-123.033121
jqadiaries-v35-1824-09-16,1824-09-16,Salem,"(44.9391565, -123.033121)",44.9391565,-123.033121
jqadiaries-v35-1824-09-16,1824-09-16,Genl,"(-26.507862850000002, 29.220218917991847)",-26.507862850000002,29.220218917991847
jqadiaries-v35-1824-09-16,1824-09-16,Cornhill,"(57.6116818, -2.696266)",57.6116818,-2.696266
jqadiaries-v35-1824-09-16,1824-09-16,Mississippi,"(32.9715285, -89.7348497)",32.9715285,-89.7348497
